FAMILIA,NOMBRE CIENTIFICO,NOMBRE COMUN,STATUS,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,mes,año,TOTALES
THRAUPIDAE,Sporophila telasco,Espiguero corbatón,Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,MAYO,2020,5.0
THRAUPIDAE,Coereba flaveola,Mielerito,Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MAYO,2020,1.0
THRAUPIDAE,Thraupis episcopus,"Violinista celeste, Luisa",Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MAYO,2020,2.0
ICTERIDAE,Dives warszewiczi,"Tordo grande, tordo negro",Migratorio Local,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,MAYO,2020,14.0
ICTERIDAE,Sturnella bellicosa,"Huanchaco, Pecho colorado",Residente,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MAYO,2020,1.0
PASSERIDAE,Passer domesticus,Gorrion europeo,Residente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,MAYO,2020,29.0
ANATIDAE,Spatula puna,Pato puna,Migratorio Altoandino,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,4.0
ANATIDAE,Spatula cyanoptera,Pato colorado,Residente,4.0,0.0,2.0,12.0,69.0,0.0,0.0,0.0,7.0,DICIEMBRE,2020,94.0
ANATIDAE,Anas bahamensis,Pato gargantillo,Residente,7.0,0.0,13.0,6.0,14.0,0.0,0.0,0.0,4.0,DICIEMBRE,2020,44.0
ANATIDAE,Oxyura jamaicensis,Pato rana o taclón,Residente,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,5.0
PODICIPEDIDAE,Rollandia rolland,Zambullidor pimpollo,Residente,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,3.0
PODICIPEDIDAE,Podilymbus podiceps,Zambullidor pico grueso,Residente,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,2.0
PODICIPEDIDAE,Podiceps major,Zambullidor grande,Residente,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,DICIEMBRE,2020,7.0
COLUMBIDAE,Columba livia,"Paloma doméstica, paloma de castilla",Residente,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,5.0
COLUMBIDAE,Zenaida meloda,Paloma cuculi,Residente,2.0,4.0,2.0,2.0,2.0,0.0,21.0,62.0,10.0,DICIEMBRE,2020,105.0
COLUMBIDAE,Zenaida auriculata,Madrugadora o rabiblanca,Residente,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,DICIEMBRE,2020,3.0
COLUMBIDAE,Columbina cruziana,Tortolita peruana,Residente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,DICIEMBRE,2020,3.0
TROCHILIDAE,Amazilia amazilia,Amazilia costeña,Residente,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,DICIEMBRE,2020,3.0
RALLIDAE,Pardirallus sanguinolentus,Gallineta común,Residente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DICIEMBRE,2020,1.0
RALLIDAE,Aramides cajaneus,Unchala,Raro,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,2.0
RALLIDAE,Gallinula galeata,Polla de agua,Residente,11.0,0.0,2.0,2.0,62.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,77.0
RALLIDAE,Fulica ardesiaca,"Gallareta andina, Huayno",Residente,2.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,12.0
CHARADRIIDAE,Charadrius vociferus,Chorlo doble collar,Residente,0.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,DICIEMBRE,2020,11.0
CHARADRIIDAE,Charadrius nivosus,Chorlo nevado,Residente,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,1.0
HAEMATOPODIDAE,Haematopus palliatus,Ostrero común,Residente,0.0,0.0,0.0,0.0,47.0,15.0,0.0,0.0,0.0,DICIEMBRE,2020,62.0
RECURVIROSTRIDAE,Himantopus mexicanus,Perrito o cigüeñuela,Residente,17.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,23.0
BURHINIDAE,Burhinus superciliaris,Huerequeque,Residente,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,DICIEMBRE,2020,3.0
SCOLOPACIDAE,Numenius phaeopus,Zarapito trinador,Migratorio Boreal,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,25.0
SCOLOPACIDAE,Calidris pusilla,Playerito semipalmado,Migratorio Boreal,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,10.0
SCOLOPACIDAE,Calidris mauri,Playerito occidental,Migratorio Boreal,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,12.0
SCOLOPACIDAE,Calidris minutilla,Playero pico fino,Migratorio Boreal,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,DICIEMBRE,2020,14.0
SCOLOPACIDAE,Actitis macularius,Playero manchado,Migratorio Boreal,0.0,2.0,1.0,1.0,5.0,0.0,3.0,1.0,14.0,DICIEMBRE,2020,27.0
SCOLOPACIDAE,Tringa melanoleuca,Pata amarilla mayor,Migratorio Boreal,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,3.0
SCOLOPACIDAE,Tringa flavipes,Pata amarilla menor,Migratorio Boreal,1.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,DICIEMBRE,2020,10.0
RHYNCHOPIDAE,Rynchops niger,Rayador,Migratorio Local,0.0,0.0,0.0,0.0,115.0,13.0,12.0,0.0,0.0,DICIEMBRE,2020,140.0
LARIDAE,Chroicocephalus cirrocephalus,Gaviota capucha gris,Residente,25.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,48.0
LARIDAE,Leucophaeus pipixcan,Gaviota de Franklin,Migratorio Boreal,1000.0,700.0,70.0,0.0,12500.0,3200.0,320.0,52.0,0.0,DICIEMBRE,2020,17842.0
LARIDAE,Larus belcheri,Gaviota peruana,Migratorio Local,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,DICIEMBRE,2020,13.0
LARIDAE,Thalasseus elegans,Gaviotín elegante,Migratorio Boreal,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,DICIEMBRE,2020,2.0
LARIDAE,Thalasseus sandvicensis,Gaviotín patas negras,Migratorio Boreal,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,5.0
SULIDAE,Sula nebouxii,CamanayPiquero de Pata Azul,Migratorio Boreal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DICIEMBRE,2020,1.0
SULIDAE,Sula variegata,Piquero peruano,Migratorio Local,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,DICIEMBRE,2020,13.0
PHALACROCORACIDAE,Phalacrocorax brasilianus,"Cushuri, cormorán neotropical, cuervo de mar",Residente,6.0,45.0,28.0,16.0,76.0,0.0,24.0,0.0,0.0,DICIEMBRE,2020,195.0
PELECANIDAE,Pelecanus thagus,Pelícano peruano,Migratorio Local,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,DICIEMBRE,2020,13.0
ARDEIDAE,Nycticorax nycticorax,Garza huaco - Huaco Común,Residente,1.0,11.0,6.0,5.0,1.0,0.0,0.0,0.0,7.0,DICIEMBRE,2020,31.0
ARDEIDAE,Nyctanassa violacea,Huaco de corona amarilla,Residente,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,4.0
ARDEIDAE,Butorides striata,Garza tamanquita - Garcita estriada,Residente,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,DICIEMBRE,2020,2.0
ARDEIDAE,Bubulcus ibis,Garza bueyera,Residente,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,5.0
ARDEIDAE,Ardea alba,Garza grande,Residente,0.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,2.0,DICIEMBRE,2020,11.0
ARDEIDAE,Egretta thula,Garza blanca chica,Residente,0.0,0.0,1.0,0.0,20.0,5.0,0.0,3.0,7.0,DICIEMBRE,2020,36.0
ARDEIDAE,Egretta caerulea,Garza azul,Residente,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,DICIEMBRE,2020,5.0
THRESKIONITHIDAE,Plegadis ridgwayi,Yanavico - Ibis de la Puna,Residente,1.0,10.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,33.0
CATHARTIDAE,Coragyps atratus,Gallinazo cabeza negra,Residente,0.0,45.0,56.0,0.0,1.0,0.0,76.0,335.0,40.0,DICIEMBRE,2020,553.0
CATHARTIDAE,Cathartes aura,Gallinazo cabeza roja,Migratorio Local,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,1.0
ACCIPITRIDAE,Parabuteo unicinctus,Gavilán oscuro acanalado,Residente,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,DICIEMBRE,2020,6.0
STRIGIDAE,Athene cunicularia,Lechuza de los arenales,Residente,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,DICIEMBRE,2020,4.0
FALCONIDAE,Falco sparverius,Cernícalo,Residente,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,DICIEMBRE,2020,9.0
FURNARIIDAE,Phleocryptes melanops,Totorero,Residente,0.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,12.0
TYRANNIDAE,Tachuris rubrigastra,Siete colores de la totora,Residente,1.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,DICIEMBRE,2020,10.0
TYRANNIDAE,Pyrocephalus rubinus,"Turtupillín, putilla",Residente,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,DICIEMBRE,2020,8.0
TYRANNIDAE,Tyrannus melancholicus,Tirano tropical o pepite,Residente,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,DICIEMBRE,2020,4.0
HIRUNDINIDAE,Pygochelidon cyanoleuca,Santa Rosita,Residente,8.0,0.0,9.0,4.0,4.0,0.0,6.0,0.0,0.0,DICIEMBRE,2020,31.0
TROGLODYTIDAE,Troglodytes aedon,Cucarachero,Residente,1.0,5.0,0.0,2.0,2.0,0.0,5.0,4.0,0.0,DICIEMBRE,2020,19.0
MIMIDAE,Mimus longicaudatus,Chisco,Residente,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,DICIEMBRE,2020,11.0
MOTACILLIDAE,Anthus peruvianus,"Chichirre, cachirla amarilla",Residente,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,DICIEMBRE,2020,2.0
THRAUPIDAE,Sicalis luteola,Triguero común,Residente,0.0,4.0,0.0,0.0,0.0,0.0,8.0,2.0,26.0,DICIEMBRE,2020,40.0
THRAUPIDAE,Volatinia jacarina,Saltapalito,Residente,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,DICIEMBRE,2020,17.0
THRAUPIDAE,Sporophila telasco,Espiguero corbatón,Migratorio Local,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,DICIEMBRE,2020,3.0
THRAUPIDAE,Coereba flaveola,Mielerito,Migratorio Local,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,1.0
THRAUPIDAE,Thraupis episcopus,"Violinista celeste, Luisa",Migratorio Local,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,1.0
EMBERIZIDAE,Zonotrichia capensis,"Gorrión americano, Pichisanka, Chingolo",Residente,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,DICIEMBRE,2020,31.0
ICTERIDAE,Dives warszewiczi,"Tordo grande, tordo negro, tordo de matorral",Migratorio Local,4.0,1.0,2.0,0.0,2.0,0.0,3.0,12.0,0.0,DICIEMBRE,2020,24.0
ICTERIDAE,Molothrus bonariensis,Tordo parásito,Residente,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,DICIEMBRE,2020,3.0
ICTERIDAE,Chrysomus icterocephalus,Tordo amazónico cabeza amarilla,Residente,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,DICIEMBRE,2020,3.0
ICTERIDAE,Leistes bellicosus,"Huanchaco, Pecho colorado",Residente,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,DICIEMBRE,2020,15.0
PASSERIDAE,Passer domesticus,Gorrion europeo,Residente,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DICIEMBRE,2020,1.0
ANATIDAE,Spatula cyanoptera,Pato colorado,Residente,4.0,7.0,10.0,20.0,21.0,0.0,0.0,3.0,0.0,OCTUBRE,2020,65.0
ANATIDAE,Anas bahamensis,Pato gargantillo,Residente,24.0,0.0,13.0,16.0,27.0,0.0,0.0,4.0,0.0,OCTUBRE,2020,84.0
ANATIDAE,Oxyura jamaicensis,Pato rana o taclón,Residente,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,OCTUBRE,2020,7.0
PODICIPEDIDAE,Rollandia rolland,Zambullidor pimpollo,Residente,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,2.0
PODICIPEDIDAE,Podilymbus podiceps,Zambullidor pico grueso,Residente,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,5.0
PODICIPEDIDAE,Podiceps major,Zambullidor grande,Residente,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,1.0
COLUMBIDAE,Columba livia,"Paloma doméstica, paloma de castilla",Residente,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,OCTUBRE,2020,8.0
COLUMBIDAE,Zenaida meloda,Paloma cuculi,Residente,1.0,13.0,3.0,3.0,1.0,0.0,0.0,2.0,15.0,OCTUBRE,2020,38.0
COLUMBIDAE,Zenaida auriculata,Madrugadora o rabiblanca,Residente,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,OCTUBRE,2020,8.0
COLUMBIDAE,Columbina minuta,Tortolita menuda,Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,OCTUBRE,2020,1.0
COLUMBIDAE,Columbina cruziana,Tortolita peruana,Residente,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,OCTUBRE,2020,31.0
CUCULIDAE,Crotophaga sulcirostris,Guardacaballo,Residente,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,OCTUBRE,2020,6.0
TROCHILIDAE,Amazilia amazilia,Amazilia costeña,Residente,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,OCTUBRE,2020,2.0
RALLIDAE,Gallinula galeata,Polla de agua,Residente,25.0,0.0,9.0,4.0,12.0,7.0,0.0,37.0,8.0,OCTUBRE,2020,102.0
RALLIDAE,Fulica ardesiaca,"Gallareta andina, Huayno",Residente,7.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,14.0
CHARADRIIDAE,Charadrius vociferus,Chorlo doble collar,Residente,0.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,0.0,OCTUBRE,2020,12.0
CHARADRIIDAE,Charadrius semipalmatus,Chorlo semipalmado,Migratorio Boreal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,1.0
HAEMATOPODIDAE,Haematopus palliatus,Ostrero común,Residente,0.0,0.0,0.0,0.0,56.0,5.0,0.0,0.0,0.0,OCTUBRE,2020,61.0
RECURVIROSTRIDAE,Himantopus mexicanus,Perrito o cigüeñuela,Residente,5.0,0.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,29.0
BURHINIDAE,Burhinus superciliaris,Huerequeque,Residente,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,OCTUBRE,2020,1.0
SCOLOPACIDAE,Numenius phaeopus,Zarapito trinador,Migratorio Boreal,0.0,0.0,0.0,0.0,18.0,14.0,0.0,0.0,0.0,OCTUBRE,2020,32.0
SCOLOPACIDAE,Arenaria interpres,Vuelvepiedras,Migratorio Boreal,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,4.0
SCOLOPACIDAE,Calidris alba,Playero blanco,Migratorio Boreal,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,4.0
SCOLOPACIDAE,Calidris pusilla,Playerito semipalmado,Migratorio Boreal,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,13.0
SCOLOPACIDAE,Calidris bairdii,Playero de Baird,Migratorio Boreal,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,1.0
SCOLOPACIDAE,Phalaropus tricolor,Falaropo de Wilson,Migratorio Boreal,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,3.0
SCOLOPACIDAE,Actitis macularius,Playero manchado,Migratorio Boreal,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,7.0
SCOLOPACIDAE,Tringa melanoleuca,Pata amarilla mayor,Migratorio Boreal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,1.0
SCOLOPACIDAE,Tringa semipalmata,Playero ala blanca,Migratorio Boreal,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,2.0
SCOLOPACIDAE,Tringa flavipes,Pata amarilla menor,Migratorio Boreal,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,4.0
RHYNCHOPIDAE,Rynchops niger,Rayador,Migratorio Boreal,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,368.0
LARIDAE,Chroicocephalus cirrocephalus,Gaviota capucha gris,Residente,90.0,57.0,20.0,15.0,20.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,202.0
LARIDAE,Leucophaeus pipixcan,Gaviota de Franklin,Migratorio Boreal,0.0,350.0,0.0,0.0,2354.0,1.0,0.0,0.0,436.0,OCTUBRE,2020,3141.0
LARIDAE,Larus belcheri,Gaviota peruana,Migratorio Local,0.0,0.0,2.0,0.0,8.0,162.0,0.0,0.0,0.0,OCTUBRE,2020,172.0
LARIDAE,Larus dominicanus,Gaviota dominicana,Migratorio Local,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,10.0
LARIDAE,Larosterna inca,Zarcillo,Migratorio Local,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,OCTUBRE,2020,4.0
SULIDAE,Sula variegata,Piquero peruano,Migratorio Local,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,OCTUBRE,2020,10.0
PHALACROCORACIDAE,Phalacrocorax brasilianus,"Cushuri, cormorán neotropical, cuervo de mar",Residente,0.0,0.0,30.0,32.0,76.0,83.0,0.0,0.0,0.0,OCTUBRE,2020,221.0
PELECANIDAE,Pelecanus occidentalis,Pelícano marrón,Migratorio Boreal,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,OCTUBRE,2020,5.0
PELECANIDAE,Pelecanus thagus,Pelícano peruano,Migratorio Local,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,OCTUBRE,2020,4.0
ARDEIDAE,Ixobrychus exilis,Garcita leonada,Residente,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,1.0
ARDEIDAE,Nycticorax nycticorax,Garza huaco - Huaco Común,Residente,1.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,OCTUBRE,2020,15.0
ARDEIDAE,Nyctanassa violacea,Huaco de corona amarilla,Residente,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,OCTUBRE,2020,12.0
ARDEIDAE,Butorides striata,Garza tamanquita - Garcita estriada,Residente,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,OCTUBRE,2020,3.0
ARDEIDAE,Bubulcus ibis,Garza bueyera,Residente,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,16.0
ARDEIDAE,Ardea cocoi,Garza cuca,Raro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,1.0
ARDEIDAE,Ardea alba,Garza grande,Residente,0.0,1.0,21.0,2.0,1.0,0.0,0.0,3.0,0.0,OCTUBRE,2020,28.0
ARDEIDAE,Egretta tricolor,"Garza Pechiblanca, Garza tricolor",Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,OCTUBRE,2020,3.0
ARDEIDAE,Egretta thula,Garza blanca chica,Residente,0.0,0.0,45.0,1.0,30.0,19.0,1.0,0.0,0.0,OCTUBRE,2020,96.0
ARDEIDAE,Egretta caerulea,Garza azul,Residente,0.0,0.0,1.0,1.0,11.0,8.0,0.0,0.0,0.0,OCTUBRE,2020,21.0
THRESKIONITHIDAE,Plegadis ridgwayi,Yanavico - Ibis de la Puna,Residente,0.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,21.0
CATHARTIDAE,Coragyps atratus,Gallinazo cabeza negra,Residente,0.0,26.0,99.0,0.0,0.0,0.0,24.0,2.0,151.0,OCTUBRE,2020,302.0
CATHARTIDAE,Cathartes aura,Gallinazo cabeza roja,Migratorio Local,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,OCTUBRE,2020,3.0
PANDIONIDAE,Pandion haliaetus,Águila pescadora,Migratorio Boreal,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,2.0
ACCIPITRIDAE,Parabuteo unicinctus,Gavilán oscuro acanalado,Residente,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,OCTUBRE,2020,2.0
STRIGIDAE,Athene cunicularia,Lechuza de los arenales,Residente,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,OCTUBRE,2020,1.0
FALCONIDAE,Falco sparverius,Cernícalo,Residente,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,OCTUBRE,2020,1.0
FURNARIIDAE,Phleocryptes melanops,Totorero,Residente,0.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,OCTUBRE,2020,15.0
TYRANNIDAE,Tachuris rubrigastra,Siete colores de la totora,Residente,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,OCTUBRE,2020,6.0
TYRANNIDAE,Pyrocephalus rubinus,"Turtupillín, putilla",Residente,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,OCTUBRE,2020,5.0
TYRANNIDAE,Tyrannus melancholicus,Tirano tropical o pepite,Residente,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,OCTUBRE,2020,1.0
HIRUNDINIDAE,Pygochelidon cyanoleuca,Santa Rosita,Residente,3.0,12.0,17.0,4.0,5.0,0.0,2.0,6.0,9.0,OCTUBRE,2020,58.0
HIRUNDINIDAE,Hirundo rustica,Golondrina migratoria,Migratorio Boreal,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,OCTUBRE,2020,11.0
TROGLODYTIDAE,Troglodytes aedon,Cucarachero,Residente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,OCTUBRE,2020,4.0
MIMIDAE,Mimus longicaudatus,Chisco,Residente,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,OCTUBRE,2020,9.0
MOTACILLIDAE,Anthus peruvianus,"Chichirre, cachirla amarilla",Residente,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,OCTUBRE,2020,2.0
THRAUPIDAE,Sicalis luteola,Triguero común,Residente,0.0,0.0,0.0,0.0,3.0,0.0,1.0,15.0,0.0,OCTUBRE,2020,19.0
THRAUPIDAE,Volatinia jacarina,Saltapalito,Residente,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,OCTUBRE,2020,7.0
THRAUPIDAE,Sporophila telasco,Espiguero corbatón,Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,OCTUBRE,2020,2.0
THRAUPIDAE,Sporophila simplex,Espiguero simple,Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,OCTUBRE,2020,1.0
THRAUPIDAE,Thraupis episcopus,"Violinista celeste, Luisa",Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,OCTUBRE,2020,3.0
EMBERIZIDAE,Zonotrichia capensis,"Gorrión americano, Pichisanka, Chingolo",Residente,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,OCTUBRE,2020,3.0
ICTERIDAE,Dives warszewiczi,"Tordo grande, tordo negro, tordo de matorral",Migratorio Local,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,OCTUBRE,2020,33.0
ICTERIDAE,Molothrus bonariensis,Tordo parásito,Residente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,OCTUBRE,2020,3.0
ICTERIDAE,Chrysomus icterocephalus,Tordo amazónico cabeza amarilla,Residente,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,OCTUBRE,2020,4.0
ICTERIDAE,Leistes bellicosus,"Huanchaco, Pecho colorado",Residente,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,OCTUBRE,2020,4.0
PASSERIDAE,Passer domesticus,Gorrion europeo,Residente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,OCTUBRE,2020,17.0
ANATIDAE,Spatula puna,Pato puna,Migratorio Altoandino,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,NOVIEMBRE,2020,5.0
ANATIDAE,Spatula cyanoptera,Pato colorado,Residente,7.0,31.0,4.0,6.0,6.0,0.0,0.0,6.0,0.0,NOVIEMBRE,2020,60.0
ANATIDAE,Anas bahamensis,Pato gargantillo,Residente,25.0,7.0,6.0,5.0,16.0,0.0,0.0,2.0,0.0,NOVIEMBRE,2020,61.0
ANATIDAE,Oxyura jamaicensis,Pato rana o taclón,Residente,0.0,2.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,NOVIEMBRE,2020,17.0
PHOENICOPTERIDAE,Phoenicopterus chilensis,Parihuana,Migratorio Altoandino,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NOVIEMBRE,2020,1.0
